date,core_rank|rank_corr,core_rank|long,core_rank|short_asset_return,core_rank|spread,all_ols|rank_corr,all_ols|long,all_ols|short_asset_return,all_ols|spread,textcore_ols|rank_corr,textcore_ols|long,textcore_ols|short_asset_return,textcore_ols|spread,textcore_ridge_rc|rank_corr,textcore_ridge_rc|long,textcore_ridge_rc|short_asset_return,textcore_ridge_rc|spread,textcore_enet_rc|rank_corr,textcore_enet_rc|long,textcore_enet_rc|short_asset_return,textcore_enet_rc|spread,textcore_lasso_rc|rank_corr,textcore_lasso_rc|long,textcore_lasso_rc|short_asset_return,textcore_lasso_rc|spread
2012-01-20,0.07067812639870634,0.0035102201770996523,-0.007944266846201576,0.011454487023301228,0.014907539118065433,-0.0022581788234591347,0.00996842363828563,-0.012226602461744764,0.1469416785206259,0.0040522592990697055,-0.011234061933410812,0.015286321232480518,0.16176386913229018,-0.0016979757317106374,-0.007199812308211157,0.00550183657650052,0.13186344238975817,-0.006683592175174128,-0.007826717239848959,0.0011431250646748306,0.2467140825035562,0.0016681938254113349,-0.008224288056732056,0.009892481882143391
2012-01-23,-0.02846431218617438,-0.0009034114989548997,0.003769817740123957,-0.004673229239078857,0.053393466845267405,-0.001876455118303232,0.012329136651149571,-0.014205591769452804,-0.0674228996809642,-0.007429753702184237,0.002177123111875336,-0.009606876814059574,0.028291063774934743,0.003672331507039818,-0.0014026422113908373,0.005074973718430655,0.07049079952305759,0.003808906184582171,-0.0032943705650565714,0.007103276749638742,0.004157133189391254,0.0031654223757481147,0.00208405113367203,0.0010813712420760847
2012-01-24,-0.13427297151558334,0.0028769361457535707,0.014150171736658602,-0.011273235590905031,0.07752772459632265,0.002566298736562818,-0.007132186432136311,0.009698485168699129,-0.0970996535773903,-0.002753635771228061,0.01416367009406339,-0.01691730586529145,-0.11896152498551404,0.007830113248166936,0.00177648136534158,0.0060536318828253565,-0.10663622669659828,0.010205060916806051,-0.011641614413537069,0.02184667533034312,-0.14075114962758317,0.004063301387117413,-0.006443367139578251,0.010506668526695663
2012-01-25,0.12451665362011292,-0.0010692497004669,0.0026083604262161007,-0.0036776101266830005,0.1014875856910927,0.00038445717292456225,-0.00695600322369157,0.007340460396616132,-0.16045927587822603,0.0017384899303583582,0.001099989571646739,0.0006385003587116192,-0.16602878351916245,-0.005133533331044286,0.00032900910514436463,-0.00546254243618865,-0.15699339258752684,-0.0053686177530903,0.005973393568309457,-0.011342011321399757,-0.17988304961433702,-0.004572644214103131,0.010606259586673123,-0.015178903800776255
2012-01-26,-0.06737182733927236,-0.004351695674205868,0.0011833811846382063,-0.005535076858844075,0.019347699475829937,-0.001382434901361287,-0.0073372310163847265,0.00595479611502344,-0.07401281304601048,-0.006228005160008635,0.006827803711603703,-0.013055808871612338,0.0030052417006406523,-0.0042139576832225635,-0.0040466530097547785,-0.00016730467346778508,0.028806057076295865,-0.004102981623810908,-0.006298265094502188,0.0021952834706912804,0.007897495631916133,-0.010290659920142626,0.000851906728950457,-0.011142566649093083
2012-01-27,0.08315033777798755,-0.0006949350296006549,0.0037996056761906015,-0.004494540705791256,0.0370391446481477,-0.007249930718820074,-0.0012188761096830366,-0.006031054609137037,-0.11190306375714917,-0.0011958758115948331,0.003274643540554614,-0.004470519352149447,0.03489776793330785,-0.0010237084237121013,-0.04195693547394889,0.04093322705023679,0.046787547511890445,-0.0010237084237121013,-0.04154388905308816,0.04052018062937606,-0.04276526037785931,-0.003032918089198505,-0.04245922179166001,0.0394263037024615
2012-01-30,-0.09820848487918417,-0.008658884843237055,-0.0007553529269967422,-0.007903531916240313,0.022109211174520287,-0.0002962257954691817,-0.003622814441989941,0.0033265886465207594,-0.03547868439452712,-0.006073507617617445,0.0017445413993291859,-0.00781804901694663,-0.08575460597060641,-0.0009443169503527337,-0.0010175468790852885,7.32299287325548e-05,-0.07662663050882687,0.0033554179188052154,-0.0014193702289778264,0.004774788147783041,-0.07483620877655917,-0.011620034688837008,-0.0022784596216725407,-0.009341575067164466
2012-01-31,-0.04925987515106317,-0.004961698951836505,0.0175200559315666,-0.022481754883403107,0.09180303591262495,-0.01229301344169499,-0.018055151581384887,0.005762138139689897,0.18012721309055896,-0.004614945765651908,-0.008855742468683508,0.004240796703031601,0.04139238350638101,-0.01149901654694669,-0.009102166525777769,-0.0023968500211689215,0.037719642501163664,-0.009811975398946824,-0.010163006542850175,0.00035103114390335095,0.042043998846016346,-0.011604157798708879,-0.004203067764534511,-0.007401090034174368
2012-02-01,0.12000607926904205,0.004012631263842944,-0.002440639219743224,0.006453270483586168,-0.0015258234052062945,0.001264837248976387,0.010253353157387748,-0.00898851590841136,0.1053434643897477,0.0013505189898019795,0.009168025923202242,-0.007817506933400262,0.10260006473190204,-0.0067949244859232824,-0.0073951574469884405,0.000600232961065158,0.22428062820769692,0.02856776567573418,-0.007201433601038139,0.035769199276772315,0.20734244717414424,0.02689730697675638,-0.00015897878096727953,0.02705628575772366
2012-02-02,0.06011611384994101,-0.0012164222033008332,-0.0043277244621519485,0.0031113022588511153,-0.11353819572997655,-0.0004973387628301255,0.007487217539850823,-0.007984556302680948,0.13022410006519056,0.007878625251690082,0.004257427893238446,0.003621197358451636,0.0751589674469635,0.00509332690119474,-0.00996697832375509,0.015060305224949829,0.15960863271796644,0.009828625511326936,-0.0016249538380996554,0.011453579349426592,0.1466140022066023,0.009698343159455499,-0.0016249538380996554,0.011323296997555155
2012-02-03,-0.06621396610947093,0.0005255659992800466,0.002622002109068462,-0.0020964361097884155,0.020415143159492288,0.0021634607873422195,0.004223125144649129,-0.0020596643573069094,-0.05907787884440173,0.010070207076533784,0.005923201289028205,0.004147005787505579,6.609003114934751e-06,0.010411395694491248,-0.01292173147669312,0.023333127171184367,0.0023990681307213143,-0.0041527853505516086,-0.013950151503353186,0.009797366152801579,0.018221021587875107,0.005242862736148687,-0.016752462816446923,0.02199532555259561
2012-02-06,0.048751834430915415,0.0026376689522260967,-0.0014892118523950938,0.00412688080462119,0.07627407075682938,0.009893599463473573,0.0013109415535231227,0.00858265790995045,0.010069418981987125,-0.014636557793834024,0.0007757663847091533,-0.015412324178543178,0.016506950574874158,-0.00040843572973294455,-0.004833021157820306,0.0044245854280873615,0.047254840603926235,-0.00558002257459191,-0.0012206477807779322,-0.004359374793813978,0.03327588069631102,-0.01730199113356194,-0.0019213390044281531,-0.015380652129133785
2012-02-07,-0.21069573989310977,0.00030229682083932497,0.004433846564515734,-0.004131549743676409,0.10157055789967183,0.03617058671177921,-0.017296923532168145,0.05346751024394736,-0.0543834974214721,-0.007984732918945121,-0.009289546025425467,0.0013048131064803455,0.00046882325363338024,0.001607401476579909,-0.0025161843983810355,0.004123585874960945,0.024988279418659165,0.0015367872020093133,-0.0016634922883567208,0.003200279490366034,0.0323019221753399,-0.0007978571333680006,-0.002529413720086686,0.0017315565867186853
2012-02-08,0.08602836082406946,0.00010553586283599895,-0.0005224807929656842,0.0006280166558016832,0.23072436245252306,0.0031574594380876205,-0.013033423335331792,0.016190882773419412,-0.019338974851783357,-0.006925296570555696,-0.001378999062856737,-0.005546297507698959,-0.017691911425437364,-0.002985381209160422,-0.0023155561756296305,-0.0006698250335307916,-0.07417306730281141,-0.0006106253190204024,-0.001855953994115006,0.0012453286750946037,-0.08229994992845326,-0.0005004156118904356,-0.001855953994115006,0.0013555383822245705
2012-02-09,0.1479600599985782,0.003545034191872891,-0.0008004967895677911,0.004345530981440682,-0.006446319737458978,-0.0009383387229705558,0.008596318937071386,-0.009534657660041941,-0.08321807827130001,-0.007451123348478824,0.027279845621672294,-0.03473096897015112,-0.027438684924019352,0.005386440853604459,-0.005374772743126659,0.010761213596731118,-0.012435901197942986,0.00042637195120766346,-0.0018001888238375558,0.0022265607750452192,-0.019948897072922904,0.0029729933548663288,-0.0009507897049038138,0.003923783059770142
2012-02-10,-0.02391964057953268,-0.004882028045626948,0.0003472662075269857,-0.005229294253153933,0.2182320079058077,0.0015631885964413048,-0.00527048690831112,0.006833675504752425,-0.00799305872865707,-0.006355421888426986,-0.03389105376800458,0.027535631879577596,0.07525044105729121,-0.004866741223169546,-0.0039043166152843384,-0.0009624246078852078,0.08708227141221123,-0.0024950476174110227,0.01189819741487399,-0.014393245032285014,0.05113980008959868,-0.0071744038444273,0.010658709123018733,-0.01783311296744603
2012-02-13,0.051646915774635746,0.0037252781012986707,-0.0017626576553216402,0.005487935756620311,-0.04715822010572168,0.0002541864672102644,-0.04990134919209589,0.05015553565930616,0.056115415899653236,0.010951486602341276,-0.002703777613607223,0.013655264215948499,-0.034329380538550454,0.0037845049331704395,-0.004012196809892888,0.0077967017430633275,0.03781411875508369,0.008418345756108937,0.00447144247141869,0.003946903284690247,0.05936041782610557,0.010298964451609369,0.003812810912502394,0.006486153539106974
2012-02-14,-0.1750949628517854,-0.000213607845537667,0.00197640588901521,-0.002190013734552877,-0.004128379845031624,-0.0023790128966237945,-0.0007384596223798922,-0.0016405532742439022,0.06593462717058222,-0.003224770536390097,-0.0005289002658038825,-0.0026958702705862144,-0.013295880149812735,0.010270350516856395,0.014855035197781488,-0.004584684680925093,-0.030166836908409943,0.010420764000802296,0.006610904960525557,0.00380985904027674,-0.032448076268300985,0.007853604698361258,0.005424168312934728,0.00242943638542653
2012-02-15,-0.04234323055709532,-0.002625394931089451,0.00020549073507610305,-0.0028308856661655537,-0.05904031512040822,0.0017775408937469016,-0.00195436789158634,0.003731908785333242,-0.08203857982549036,0.008285058427963742,0.0033534376193860146,0.004931620808577728,0.09646770072240726,-0.004295985729061326,-0.0006811701426223464,-0.0036148155864389794,0.0966019945053155,0.003139413495223569,-0.0012147459771036408,0.00435415947232721,0.048703878601382415,0.0025074212253085354,-0.0012147459771036408,0.003722167202412176
2012-02-16,0.13223034357092364,0.010611361415146318,-0.0013729148742641299,0.011984276289410447,-0.1780550151518888,-0.004329751902851365,0.0007894606209880433,-0.005119212523839408,-0.0760754433320805,0.00034637130329910794,0.0016646110930869228,-0.001318239789787815,-0.01593945399255134,0.004020738079496314,0.004005911762193512,1.482631730280199e-05,-0.08806847302422524,0.0006087562101697283,0.005766961219181349,-0.005158205009011621,-0.08987084429562306,0.000909370650250058,0.0034039710244183744,-0.0024946003741683166
2012-02-17,0.021604240479923296,-0.002535295967556679,0.00018860453181472657,-0.0027239004993714054,0.15091399460593347,0.00016847916310258618,-0.009553216881675607,0.009721696044778193,-0.01065329279217699,0.0026564899886103235,-0.008126986710174406,0.01078347669878473,0.016240010531293314,0.0011560710834755334,0.013654452413802894,-0.01249838133032736,0.007639461919887418,-0.00559711450187518,0.0007212446710958858,-0.006318359172971065,-0.011256915168587261,-0.0029224537229430247,0.0033225623066934283,-0.006245016029636453
2012-02-21,0.01289484700944449,-0.0001948636982651501,-2.8182308825940216e-05,-0.0001666813894392099,-0.057350611072828864,0.001432598508477387,-0.004192789276710656,0.005625387785188043,-0.011797324294226289,0.001633498068716714,0.00270176916381615,-0.0010682710950994361,-0.009806283569487425,0.0061079295303886815,0.0007459491712911901,0.005361980359097492,-0.06955056131640577,-0.0034666509548786956,-0.004673701259572125,0.0012070503046934292,-0.044464264184993094,-0.002745836044532068,-0.00838045425811047,0.005634618213578402
2012-02-22,-0.08202833791300969,-0.003082666822793585,0.0013889019562954065,-0.004471568779088992,0.032408790163370435,0.008882146894082444,-0.0005574152094829312,0.009439562103565375,-0.037937004527655936,-0.0054053317446744005,0.0002485526656126815,-0.005653884410287082,-0.08615051281714022,-0.01161377723097678,-0.0031877984499077633,-0.008425978781069016,-0.1724326458795058,-0.016905471959044484,-0.007092964042218202,-0.009812507916826283,-0.1411272767843598,-0.015127621050025984,-0.0063479556914288904,-0.008779665358597094
2012-02-23,0.006745221034432939,0.0007815675366824605,-0.0014822597217096006,0.002263827258392061,-0.0276587086272382,0.009492071809776166,-0.005634073919014556,0.015126145728790723,-0.11614133634761951,-0.014079581109073988,0.010298158373689702,-0.024377739482763693,-0.008690755994000854,0.001752468111124644,0.0029795351083989107,-0.0012270669972742666,-0.12029336028854733,-0.009907643484029357,0.00848589298411827,-0.018393536468147627,-0.10052375609922767,-0.01085261317895238,0.008496307409475143,-0.01934892058842752
2012-02-24,-0.025715548003498852,-0.0032019753470162652,-0.00031571935313704495,-0.00288625599387922,-0.243785084202085,0.0017738822362421507,-0.008405085611809948,0.010178967848052098,-0.026299482394109498,-0.020577744219698053,-0.007110810075977103,-0.013466934143720952,0.08653495662316833,0.0026340941572100696,-0.016747840224566258,0.01938193438177633,0.07076984763432237,0.0063132579329278375,-0.0022005300245465796,0.008513787957474418,0.0912371509805351,0.006943969803391672,-0.009762876056362781,0.016706845859754453
2012-02-27,-0.004552729466015524,-2.651562251016487e-05,0.0016659534141538412,-0.001692469036664006,-0.002116504024578115,-0.005031354194349061,-0.003240049631346111,-0.0017913045630029503,-0.03132087394608819,0.0016121282821206493,-0.005512253403695264,0.0071243816858159136,0.1181355066567407,0.00132642633830014,-0.006989115342789318,0.008315541681089458,0.1759102162358685,0.01179189995920795,-0.01404596770034657,0.025837867659554523,0.18071666003012413,0.01252036619602346,-0.006846283573879493,0.019366649769902954
2012-02-28,-0.037057607571838735,0.003742459181477451,0.0003270912794893938,0.0034153679019880575,0.210093784467864,0.004072615478354092,-0.005916850261645107,0.0099894657399992,0.09960080824556258,0.007308360000639733,0.007462534675822571,-0.00015417467518283844,0.10876775019547476,-0.00018613918231253105,-0.006121914018354811,0.00593577483604228,0.06498004143897346,-0.010343262608525165,0.012298529052681376,-0.022641791661206542,0.06380088907720428,-0.009724505135398125,0.008850105836117752,-0.018574610971515877
2012-02-29,-0.016625816730462498,-0.0007924367277388056,0.0017830393049100223,-0.002575476032648828,-0.11321791416131038,-0.005478694102347949,0.0004711955262207051,-0.005949889628568654,-0.13834342518453085,-0.0020390727682368984,0.02493457433888189,-0.026973647107118786,-0.16460427575133474,-0.0048431245113874635,0.04267018892275812,-0.04751331343414558,-0.1366327297031768,0.0015063304540785408,0.04332197289179232,-0.04181564243771378,-0.13443474520592194,0.0023228660429432707,0.006054457237231194,-0.0037315911942879232
2012-03-01,-0.014419624563672611,-0.006729373428227595,0.0026263006457267622,-0.009355674073954358,-0.10529777128242601,-0.015128682265906693,0.009869757915469655,-0.024998440181376348,0.0732188527584947,-0.005185239367262035,0.0027974010021345674,-0.007982640369396603,0.04574351479722324,-0.004184773817217399,-0.009575402909689938,0.005390629092472539,0.07449762513701133,-0.0047765107933846135,-0.013447414393488502,0.008670903600103887,0.022031421264157837,-0.006885279920761165,-0.011087106480108152,0.004201826559346988
2012-03-02,-0.0015673843167908373,0.004785102205180082,-1.0501005458215234e-06,0.004786152305725904,0.03798109457429094,0.00398538199824777,0.0007931137510307089,0.003192268247217061,-0.024855294518215866,0.0004644877766308871,0.008994273420910043,-0.008529785644279156,-0.13450800136193394,-0.0034116954399218717,0.0010816262926291835,-0.004493321732551055,-0.15880149812734082,-0.007744206054770325,0.0030128532460319524,-0.010757059300802277,-0.17485529451821585,-0.010512692834996697,0.006540422119818152,-0.01705311495481485
2012-03-05,-0.01793196522899433,0.0013754068371915596,0.001436886913766475,-6.14800765749155e-05,0.1582724780321009,0.0007771800054728468,-0.009715383128809678,0.010492563134282524,-0.011437777483579284,-0.0037607452145480237,-0.014351996827859502,0.010591251613311477,0.04833800428746663,-0.0002963034047173195,-0.004118413601146145,0.003822110196428825,0.034422725388304966,-0.00029923637420168996,-0.0027827697231601915,0.0024835333489585014,0.04088188111101749,4.5168879108519255e-05,-0.0041143027114916905,0.00415947159060021
2012-03-06,-0.0003751870479382552,0.0015657576017348116,0.0009783933883953213,0.0005873642133394903,-0.029049773755656108,0.0027323286398021345,0.006918827215565687,-0.004186498575763552,0.14452488687782805,-0.012090051058149058,-0.0056591425261897635,-0.006430908531959294,0.09276018099547512,0.006153760044722797,-0.00695125902500026,0.013105019069723056,0.11782805429864253,0.004767017544609577,-0.00938984332200789,0.014156860866617466,0.1342081447963801,0.004953671538699204,-0.00882367052302526,0.013777342061724464
2012-03-07,0.000353748973879007,-0.0029647109246423646,0.0006714016068640345,-0.003636112531506399,-0.017316017316017316,0.002725534247339814,0.012370781060466124,-0.00964524681312631,0.13802308802308802,0.0003873027571397645,0.012877182098865077,-0.012489879341725312,0.24805194805194805,-0.0035146682984847303,-0.014090317362812051,0.01057564906432732,0.1829004329004329,-0.003064715843841494,-0.008369032292432889,0.005304316448591395,0.16645021645021646,0.00942636063436105,-0.005022871096981696,0.014449231731342747
2012-03-08,-0.059336631017243145,-0.017036525926714147,0.002166952252792455,-0.0192034781795066,0.06713610983233656,-0.016115669535873327,0.004287641237033157,-0.020403310772906483,0.035760027134340636,-0.0080551815650464,-0.006740266693076152,-0.001314914871970248,0.018446990214826906,0.0034146334079546295,-0.0003555398678747922,0.0037701732758294217,-0.016199332790188283,-0.006340120107565108,-0.004892326409955577,-0.001447793697609531,-0.011116792127266708,-0.0023860514756902976,-0.005497522830084676,0.003111471354394378
2012-03-09,-0.14520335544486448,0.0009663378791653591,0.0022250836114430187,-0.0012587457322776596,0.0771323777494803,0.002255548257316936,-0.0019047336094128542,0.00416028186672979,-0.11122787386332567,-0.008551867496771821,0.020153783583194473,-0.028705651079966296,-0.08278663974379491,-0.0011684737250412945,0.020153783583194473,-0.021322257308235767,-0.08744699510488188,-0.005397147404744959,0.020153783583194473,-0.02555093098793943,-0.06059550837488079,-0.008627685377160268,0.020153783583194473,-0.02878146896035474
2012-03-12,-0.13581055016116925,-0.01125837329628791,0.0015184798636941827,-0.012776853159982091,-0.017047298880413835,-0.0054105335263921,0.0052982063848320965,-0.010708739911224197,-0.10654263908095646,-0.0006650885693822188,-0.001269794666134759,0.0006047060967525402,0.0544617755692073,0.003939797051250874,-0.013641285311556615,0.01758108236280749,0.05152056589064015,0.008956497024580954,-0.019385816908891695,0.028342313933472647,0.045203457195214715,0.0006938271422854314,-0.016968705784906776,0.017662532927192207
2012-03-13,0.014118011471620878,0.0034124193266981033,-9.408871556744446e-05,0.0035065080422655476,0.08791765688086559,0.0035157882856049457,-0.0023735315219146178,0.005889319807519564,0.19642642810917013,-0.002122128232207145,-0.004930656577485466,0.002808528345278321,0.1554469098664173,0.00645071781381976,0.018280566578032096,-0.011829848764212336,0.22680098901443368,0.009766792117997806,0.012187824708174437,-0.0024210325901766316,0.2111389393449827,0.010031283534570211,0.01198254638367843,-0.0019512628491082182
2012-03-14,0.027336620712713682,-0.0048541167984911295,-1.949167761356625e-05,-0.0048346251208775635,0.04732220160791589,1.6642852800270526e-05,-0.005335512403554934,0.005352155256355204,0.10666996510866898,0.00943533288253436,0.005733390749752263,0.003701942132782096,0.05036643064964055,0.004328806509403385,-0.0023924579340268985,0.006721264443430283,-0.0132224249421576,-0.0005887533640978313,0.003256641682059097,-0.0038453950461569283,-0.0013976931884600644,-0.0025677119718874653,0.0025123615340374543,-0.005080073505924919
2012-03-15,0.1263708259356561,0.0008328624883834024,-0.0002438865519856677,0.0010767490403690702,0.1389002383384406,0.009277570576713244,-0.005258574158758884,0.014536144735472128,-0.1158495062989445,0.0007879514776930219,0.006624519379977174,-0.005836567902284152,-0.1896152536601975,-0.006387251467987479,0.013511332869955171,-0.01989858433794265,-0.1908239700374532,-0.00534140108135962,0.008057790692982575,-0.013399191774342196,-0.18597208035410281,0.006809605692635939,0.0075282596182159245,-0.0007186539255799856
2012-03-16,-0.22459554619228145,-0.008772364252661048,0.00153916774213867,-0.010311531994799717,-0.059804827980020486,-0.004876890296002815,0.00036203047290957587,-0.005238920768912391,0.06683222555012498,0.0012133861810844982,-0.009426732859132403,0.010640119040216901,-0.0751127325294157,0.0021512211431793963,0.004585873671235302,-0.0024346525280559052,-0.04038380957170336,-0.0015158121596428533,-0.0016477624515333757,0.00013195029189052242,-0.028013024307377666,-0.0023195788909053756,0.0035805117455854673,-0.005900090636490843
2012-03-19,-0.020696348505381757,-0.0017110779533665097,-0.00013762818216695198,-0.0015734497711995578,0.11912551571265564,0.00584410615860493,-0.0074126984269130575,0.013256804585517989,-0.06442661605705084,-0.003522146212177326,0.0034204464523018407,-0.006942592664479167,0.07003968253968254,-0.0025642574389238243,0.0016224129659914615,-0.004186670404915285,0.08626926616057051,0.00027310286265650325,-0.0027007815103929434,0.002973884373049447,0.06521451575799402,0.004831500639848223,-0.0014227582437002784,0.006254258883548501
2012-03-20,-0.13769543698284256,-0.005221916167072078,0.0006081671405844829,-0.005830083307656561,-0.008358662613981762,-0.0022144144980923894,-0.0005251321933882017,-0.0016892823047041877,-0.05167173252279635,-0.003860154636940424,0.0031256717406759837,-0.006985826377616407,0.14622231871471994,-0.007659000704686206,-0.010650733472864425,0.0029917327681782194,0.042770299609205385,-0.004108643163254372,-0.005190779993747547,0.0010821368304931751,0.017585757707338254,-0.0017687081141710016,-0.004590241876956208,0.0028215337627852067
2012-03-21,0.10029438563398836,0.003886509061461068,-0.0020164206816890374,0.005902929743150105,-0.003578383641674781,0.004977084421863749,0.0069022807462987305,-0.0019251963244349812,0.0704239923576354,0.008905767397120509,-0.004432684710681919,0.013338452107802427,-0.08293623987641334,-0.0007968178705429969,0.004487063903667129,-0.005283881774210126,-0.18276644819257745,0.005050285922065783,0.01107514297793447,-0.006024857055868686,-0.1728345474383724,0.005072394791461868,0.010485585872142331,-0.005413191080680463
